video_id,seconds,fps,numFrame,rfps,subset,featureFrame
v_UMaUisEvAwM,63,30,1890,30,validation,1890
v_2tzglOtlI9E,102,29,2958,29,training,2958
v_xd7GNK1rkF4,57,29,1653,29,training,1653
v_Oi-zYL4YhHQ,60,30,1800,30,training,1800
v_a6_YgJu9vFQ,57,30,1710,30,training,1710
v_fUeA-QzJYc0,57,29,1653,29,testing,1653
v_HqaeH1UDgAE,57,24,1368,24,training,1368
v_xjt3eBSPCDE,57,30,1710,30,training,1710
v_x6CQzrybrmM,57,29,1653,29,training,1653
v_tKWE78mbFr0,57,15,855,15,training,855
v_krquNYo4cuE,59,29,1711,29,training,1711
v_tov_LU-Wgig,57,30,1710,30,training,1710
v_RBNkmMRLaqo,57,30,1710,30,training,1710
v_9ngAu8nszaw,57,30,1710,30,training,1710
v_RmGDyIB4rks,57,30,1710,30,training,1710
v_5uQcpP_O8Js,60,29,1740,29,training,1740
v_avV59hamb3k,57,30,1710,30,training,1710
v_ICWwPe20DIw,57,25,1425,25,training,1425
v_1rvgdsmu518,58,30,1740,30,training,1740
v_lhuiVzk4VPE,57,30,1710,30,training,1710
v_Zn56KdcSpMU,57,29,1653,29,training,1653
v_UwlAWNyxyiM,57,29,1653,29,training,1653
v_5R-YRpFMNvM,57,25,1425,25,testing,1425
v_YZZNr5kWfbY,61,30,1830,30,training,1830
v_R3lSJ33hX4g,62,30,1860,30,training,1860
v_mZ8SMNtiDZ0,58,25,1450,25,testing,1450
v_sAc74S16mMg,57,29,1653,29,training,1653
v_vrzGPhiBDZY,58,30,1740,30,training,1740
v_t-HchhXvsLU,57,29,1653,29,validation,1653
v__Jt6px0ECE8,58,23,1334,23,testing,1334
v_nGNHy1lM0As,57,24,1368,24,training,1368
v_2NiRry5qIok,57,9,513,9,validation,513
v_4ue_5ZPGGWc,57,24,1368,24,training,1368
v_l0SoGtelsXo,57,29,1653,29,training,1653
v_TU_AT5xC2ZY,59,29,1711,29,testing,1711
v_xfmsmSiPUWg,59,30,1770,30,testing,1770
v_Tw0na90c_dw,59,25,1475,25,training,1475
v_Iewkiax7jko,258,30,7740,30,training,7740
v_gkCH38o1qWY,57,29,1653,29,training,1653
v_FNG8U6YuaXg,57,30,1710,30,training,1710
v_vlfPyHzVUt4,57,20,1140,20,testing,1140
v_T1Sd5HVJHMY,91,29,2639,29,training,2639
v_omOtOV4e5No,57,30,1710,30,training,1710
v_U20GjXBxM7o,591,29,17139,29,training,17139
v_RBW4Lmk-p6g,572,30,17160,30,training,17160
v_C31s32CxCos,573,29,16617,29,training,16617
v_NAUsTPxCiX0,577,30,17310,30,training,17310
v_zEJNhaTIP68,577,25,14425,25,training,14425
v_HFiD4NQxrKM,578,29,16762,29,training,16762
v_hRB6i0pwdKk,578,29,16762,29,testing,16762
v_UmwEKQLkMHU,58,30,1740,30,training,1740
v_mfkcGrasyVI,57,29,1653,29,training,1653
v_SAiLKEZs1SA,93,30,2790,30,training,2790
v_jwO9YU74dYo,58,29,1682,29,training,1682
v_pE__3q42q8A,61,30,1830,30,testing,1830
v_OO8dTb0836w,59,24,1416,24,testing,1416
v_HVacaNWZIY4,58,30,1740,30,training,1740
v_4WAO_lrlRnw,58,29,1682,29,training,1682
v_C0inaLLp5xA,59,30,1770,30,training,1770
v_JxUSLrdTESI,58,30,1740,30,training,1740
v_TfVHAArIwFQ,76,30,2280,30,testing,2280
v_weo7heHUCM4,58,29,1682,29,training,1682
v_giClGoG868g,58,30,1740,30,training,1740
v_6UYVpXKUoAk,58,30,1740,30,validation,1740
v_sQsSqqWnQ7c,58,30,1740,30,training,1740
v_jYpvh_rhEDM,58,29,1682,29,training,1682
v_26YD0ejGSXY,58,30,1740,30,training,1740
v_QGhAX2Jz7_A,58,30,1740,30,validation,1740
v_g_eYzqdBw1U,58,30,1740,30,testing,1740
v_rUvH463Krbg,58,29,1682,29,training,1682
v_ie6qHpbjGkg,59,30,1770,30,validation,1770
v_yMlXDJs0Qf8,86,25,2150,25,testing,2150
v_tWN74tAW7v8,101,30,3030,30,testing,3030
v_SEmXNPkladU,62,30,1860,30,training,1860
v_jJ4-6BcqvbU,58,30,1740,30,training,1740
v_VBdzx2OWMDo,74,25,1850,25,training,1850
v_xf3mLlUjZ1c,65,30,1950,30,training,1950
v_-tZiCMr2glM,59,29,1711,29,training,1711
v_ALN6k-BnXVc,91,25,2275,25,training,2275
v_W-0LUKuRE5s,58,25,1450,25,training,1450
v_a-8GBcNzx0U,61,24,1464,24,training,1464
v_iN8h7xDm43I,58,29,1682,29,training,1682
v_BLNgBUUT53U,60,29,1740,29,training,1740
v_98h_CPZLrJU,64,29,1856,29,training,1856
v_5qoRXEn-hhY,75,28,2100,28,training,2100
v_aXh1elBURYw,58,24,1392,24,testing,1392
v__ylxi06lcaU,57,29,1653,29,training,1653
v_04eppdj_4Rc,58,29,1682,29,training,1682
v_-Xp1-z9hxdM,58,29,1682,29,testing,1682
v_rQZ8DHjDDbY,71,15,1065,15,training,1065
v_Vb-DB_9JhoY,58,29,1682,29,training,1682
v_9n2-jhK-LSE,59,25,1475,25,training,1475
v_E0V-FPB0etA,58,30,1740,30,training,1740
v_RVBbMmD1vso,58,29,1682,29,training,1682
v_-rr15W9X-ww,59,30,1770,30,training,1770
v_gBu3nXwWpsk,120,25,3000,25,training,3000
v_LeC7g3ODWew,58,29,1682,29,testing,1682
v_DEzpiAi-R8o,58,29,1682,29,training,1682
v_LSCoLtc0Kfg,58,30,1740,30,training,1740
v_Lp6N1eeBxHg,58,30,1740,30,training,1740
v_teXo0KOZ770,60,15,900,15,training,900
v_uus5V_TFORs,59,30,1770,30,training,1770
v_kxOiIYyYdzQ,58,30,1740,30,training,1740
v_pE5NOuDthgY,58,15,870,15,training,870
v_LRVUWQ3-sU0,58,15,870,15,training,870
v_oPoexT6_B8A,58,25,1450,25,training,1450
v_t4lTOz0aFiI,58,29,1682,29,training,1682
v_odEqdWKQcSE,60,30,1800,30,training,1800
v_qJG7G9cIlxY,60,29,1740,29,training,1740
v_Dznc5xtE8pM,58,30,1740,30,training,1740
v_j3dgnThPB7c,58,23,1334,23,training,1334
v_wogTokMt0qk,62,29,1798,29,training,1798
v_Im35jRs5NlI,58,29,1682,29,training,1682
v_Sd--H8x8WR4,58,30,1740,30,training,1740
v_Et9UnYhbc2U,59,30,1770,30,training,1770
v_0QUUJX7UxOc,59,30,1770,30,training,1770
v_3c99zCxqxvk,62,25,1550,25,training,1550
v_uW5gsYlSyME,62,25,1550,25,training,1550
v_5y3sSXbmNmE,58,30,1740,30,testing,1740
v_61XWAcxSbM0,60,29,1740,29,training,1740
v_Ns8mYirct-s,130,30,3900,30,training,3900
v_I2F9lWsZq74,58,29,1682,29,training,1682
v_saEhbnweZ8k,58,27,1566,27,training,1566
v_jSWCZvtTfhM,58,29,1682,29,training,1682
v_8nHIRflQSoE,58,30,1740,30,training,1740
v_s-zR72JWe7E,59,29,1711,29,validation,1711
v_ULw7C3uTpyE,58,30,1740,30,training,1740
v_G7-iwKQju1k,58,30,1740,30,testing,1740
v_v1l-ddEMnrE,58,30,1740,30,training,1740
v_LyY7ujhIN0w,58,30,1740,30,testing,1740
v_nsEcr4HXTOc,79,25,1975,25,validation,1975
v_DYW23FWmUEU,595,30,17850,30,training,17850
v_cxmad9cJ_eE,583,25,14575,25,training,14575
v_QEIp3r777gM,584,30,17520,30,training,17520
v_4yx2JcQ4YTE,584,30,17520,30,testing,17520
v_uWANECB1GQQ,591,30,17730,30,training,17730
v_NXMu01H_CXE,588,30,17640,30,validation,17640
v_gVFXT2KIHT4,589,29,17081,29,training,17081
v_AQ81w7InFYs,59,30,1770,30,training,1770
v_ehE-OcnwMXM,59,30,1770,30,training,1770
v_rOgeBnhmp8A,58,29,1682,29,training,1682
v_JhFf71cUJwc,59,30,1770,30,training,1770
v_f_8NxV02GUo,59,30,1770,30,training,1770
v_SDkWh08FMoQ,62,29,1798,29,validation,1798
v_vuaJJLzmvIg,58,29,1682,29,training,1682
v_8KUiMviQzP8,59,30,1770,30,testing,1770
v_sacncTFjoI4,59,30,1770,30,training,1770
v_OMVSkgDb8aQ,59,30,1770,30,training,1770
v_bTdUeMjjnEI,59,29,1711,29,testing,1711
v_T4_1s-t1Rvs,59,30,1770,30,training,1770
v_W3ICUZpzYUY,59,15,885,15,training,885
v_piHYtN8KKxA,64,29,1856,29,testing,1856
v_OgKClKP0_t4,72,25,1800,25,training,1800
v_kpNkyxlBf5g,59,30,1770,30,training,1770
v_aSVc8RT5Vwc,59,25,1475,25,training,1475
v_REwbjtajEjo,59,30,1770,30,training,1770
v_iUR6fNZeyy4,59,29,1711,29,training,1711
v_ZHBGEgcLECU,59,29,1711,29,training,1711
v_FfWYdCb7soI,89,29,2581,29,training,2581
v_y39FhnL08Y8,79,29,2291,29,training,2291
v_JQO9_hwZyxk,59,30,1770,30,training,1770
v_adbFngrrAl4,59,30,1770,30,training,1770
v_k0OoRG-rqrE,59,30,1770,30,training,1770
v_0AE4tmSURi0,59,30,1770,30,validation,1770
v_P8BTiJ05O-E,59,30,1770,30,training,1770
v_f9Hsaru2ef8,59,29,1711,29,testing,1711
v_Ps5l1DcgD1g,59,23,1357,23,training,1357
v_usJXSmFYM7k,59,30,1770,30,training,1770
v_lhD8iCl-7wA,59,30,1770,30,training,1770
v_A-Yn6FRNMn4,65,23,1495,23,training,1495
v_DanIiu-Lo-E,59,29,1711,29,training,1711
v_nRM0FYwtxPk,59,23,1357,23,validation,1357
v_uHQaQz_tD4s,65,30,1950,30,training,1950
v_7VF6tjxY_N8,59,30,1770,30,validation,1770
v_g8sD_7xDGk4,59,30,1770,30,testing,1770
v_s3p_4XQJgDw,59,30,1770,30,testing,1770
v_ta59kvhqNqQ,59,30,1770,30,training,1770
v_fMku7MVLqyI,59,25,1475,25,validation,1475
v_hyg7Dr8JXNw,59,29,1711,29,training,1711
v_4mPnuFej_Zc,68,29,1972,29,training,1972
v_Au-O-7QlytM,59,30,1770,30,training,1770
v_Hh1yOJWJmpk,59,25,1475,25,testing,1475
v_UTRIQLrqtBc,59,25,1475,25,validation,1475
v_-6Xi1JNFLaA,60,30,1800,30,training,1800
v_RcDDSgNMbcs,71,29,2059,29,training,2059
v_Qu4IS10CT0Y,59,29,1711,29,training,1711
v_ucUVe8DDvCI,63,29,1827,29,testing,1827
v_CSjdlVUNNNc,59,29,1711,29,testing,1711
v_inbwFgxjdJI,59,30,1770,30,training,1770
v_Ziu5Qk44css,76,25,1900,25,training,1900
v_kxZ_n32BU2g,59,30,1770,30,training,1770
v_EMoKbzZhR_0,64,25,1600,25,testing,1600
v_Xb3veGZHfFE,59,25,1475,25,training,1475
v_X_vC-E1qOu4,59,24,1416,24,testing,1416
v_gD70DWTwjYc,59,29,1711,29,training,1711
v__rFzUQN415U,69,29,2001,29,testing,2001
v_20Xjona1KIY,59,29,1711,29,testing,1711
v_IpBbcgrH9is,59,25,1475,25,training,1475
v_UiT3PVA1fsM,59,30,1770,30,validation,1770
v_o3MqsrX0fqE,59,30,1770,30,testing,1770
v_b6IlcUpcQLk,71,30,2130,30,training,2130
v_Qu4wNW0Dxd4,62,25,1550,25,validation,1550
v_Qr-cbXZu1UQ,59,29,1711,29,training,1711
v_zNJdIoWHFIo,59,25,1475,25,training,1475
v_eWo8H1m1mEQ,59,29,1711,29,validation,1711
v_nKrQifEfGL8,63,29,1827,29,training,1827
v_rQQqSNcQeX0,59,30,1770,30,testing,1770
v_93MrGzeTrVM,59,29,1711,29,training,1711
v_JWnIZNFP6x8,59,29,1711,29,testing,1711
v_lCR6g1Yx1V8,70,29,2030,29,validation,2030
v_ENxTimEV-ys,60,23,1380,23,testing,1380
v_XYVdp8BDYQs,81,30,2430,30,training,2430
v_cO03-_otR1Y,59,28,1652,28,training,1652
v_7DpdodnyUrA,59,29,1711,29,testing,1711
v_lDtvOY1mV9g,78,30,2340,30,training,2340
v_UZhYCcQktKY,62,25,1550,25,training,1550
v_HOendiag27k,86,29,2494,29,training,2494
v_xnhR6lTPcNc,59,30,1770,30,training,1770
v_lWasD7QAVsI,59,30,1770,30,testing,1770
v_cU89cK8JR9w,59,29,1711,29,validation,1711
v_eAsxl7dTHKU,59,30,1770,30,training,1770
v_lGGygjcMJkA,59,24,1416,24,training,1416
v_LTXqFiPHt_M,59,30,1770,30,testing,1770
v_Bo0xwGSyJ68,592,30,17760,30,training,17760
v_bIilH0hFSM8,597,30,17910,30,training,17910
v_gpzEA7QTRxc,599,29,17371,29,training,17371
v_jMJQt5fxcA4,30,29,870,29,training,870
v_f0mK09kQ558,6,25,150,25,training,150
v_5dzLYM7tSvc,6,29,174,29,training,174
v_iwsANeM8r-A,6,30,180,30,testing,180
v_ADAK7ZLaAYk,89,30,2670,30,training,2670
v_-GV1wX20qxA,6,24,144,24,training,144
v_OfJJ_nQRPO0,6,30,180,30,validation,180
v_QFrhOxtyZBA,6,30,180,30,training,180
v_e01TyH4gEvk,5,30,150,30,training,150
v_B47TFKYCQ3w,6,30,180,30,training,180
v_StabEUfN40A,6,30,180,30,training,180
v_23Q3ujde4ds,6,25,150,25,validation,150
v_WWEFyhKdCOw,6,29,174,29,testing,174
v_myBOcsUDwkw,7,30,210,30,training,210
v_UpU2O2z411c,6,25,150,25,training,150
v_ArEjQPP5J6U,12,29,348,29,testing,348
v_WgFeizQz6eM,6,30,180,30,training,180
v_WK32d93S0tE,6,30,180,30,training,180
v_43cG-Q5hJ9o,6,30,180,30,training,180
v_XX1hnwm9G0s,6,29,174,29,testing,174
v_LUmVxUBClRg,83,29,2407,29,testing,2407
v_ahlnuLj87xU,6,30,180,30,testing,180
v_Nk3Cl7dytYQ,6,30,180,30,validation,180
v_6peIlKj3Jwk,62,25,1550,25,testing,1550
v_YkCu1Gd6_zk,14,29,406,29,testing,406
v_vxt2kj2b86M,6,30,180,30,training,180
v_DWL7PclZtv0,8,25,200,25,training,200
v_H-QoOQ7Wb7w,39,30,1170,30,training,1170
v_RWQxVVGBKKg,6,29,174,29,training,174
v_7oFJaY03-24,11,29,319,29,training,319
v_qmBjKKDaByU,52,23,1196,23,testing,1196
v_tti33uKNTh4,6,30,180,30,validation,180
v_sU-iQbnWD00,6,30,180,30,training,180
v_iiO-nEN5xtE,6,25,150,25,training,150
v_PpgE2BdP3HU,6,30,180,30,training,180
v_NDSc_5zQHEk,6,30,180,30,training,180
v_70vC9umnu_A,6,30,180,30,testing,180
v_3Y075TgoknE,6,23,138,23,testing,138
v_nt37Niy8sPU,16,20,320,20,validation,320
v_gAaShQHprG8,15,30,450,30,testing,450
v_eo3R0qhGcVo,41,23,943,23,testing,943
v_spsM8f5jbPM,6,29,174,29,training,174
v_MxafSzEaJ1A,30,30,900,30,training,900
v_YuQ6wrZVY4o,6,30,180,30,training,180
v_7pLsRKg7e3Q,6,30,180,30,testing,180
v_c_RDqHMSlFk,7,30,210,30,training,210
v_GMVWG63CzQU,6,30,180,30,training,180
v_nIw4kvN2j74,6,29,174,29,training,174
v_fPP3CsLFKs4,6,29,174,29,testing,174
v_2iQZ1xwQq08,45,24,1080,24,training,1080
v_GruB8oU5nkg,9,30,270,30,validation,270
v_ugDMEJs0XaY,6,30,180,30,training,180
v_wuYxYSGGw7I,21,30,630,30,training,630
v_eJc0uedJJh4,6,25,150,25,validation,150
v_cQ29wQwwUcI,6,30,180,30,training,180
v_jxVTZQtWKQ4,6,29,174,29,validation,174
v_LqCVh6LgRcI,25,29,725,29,training,725
v_v3N_1VqOlec,141,30,4230,30,training,4230
v_xwHA9LOlaHs,13,29,377,29,training,377
v_DaxeX0oUAOk,6,30,180,30,training,180
v_pho4FBI9kV8,6,30,180,30,training,180
v_S-nESzQsINg,6,30,180,30,training,180
v_DlveyANvSb8,6,30,180,30,validation,180
v_oONa6gUQcsU,17,29,493,29,training,493
v_yBgxEo85-hU,33,30,990,30,testing,990
v_L8mvpdi2UvU,10,29,290,29,testing,290
v_mlb1encMY2Q,6,25,150,25,training,150
v_O-41Vt3bMgY,6,30,180,30,testing,180
v_2IfJ7DN1gSA,6,25,150,25,validation,150
v_c30WiM1JSm8,6,25,150,25,training,150
v_omKynmEF6uU,6,24,144,24,training,144
v_63zIVCu0QY8,16,8,128,8,validation,128
v_wN9_abcf_3A,12,30,360,30,training,360
v_RMBhIKheu0w,6,29,174,29,testing,174
v_16gEpvq_Z3M,6,29,174,29,training,174
v_q1B01h8Tb9c,8,30,240,30,testing,240
v_8okO614e3Qc,6,29,174,29,testing,174
v_WxccYYwIBAA,27,30,810,30,validation,810
v_O_8dWeae0Eg,6,30,180,30,training,180
v_b-Pym6P27mQ,16,30,480,30,training,480
v__PI7tPtiw9k,22,23,506,23,training,506
v_Drw2kedlqzo,6,30,180,30,training,180
v_rdVZ9cps_Xo,29,30,870,30,training,870
v_bOoX46e2sk4,6,29,174,29,validation,174
v_htUKsWWhtF4,6,30,180,30,training,180
v_1PyZaWa2zcg,6,30,180,30,testing,180
v_PiEJtJc2yrs,16,20,320,20,testing,320
v_aiXONVyJlzQ,35,29,1015,29,training,1015
v_7UVvGFuiP9o,6,30,180,30,validation,180
v_wb428IjExuQ,6,29,174,29,training,174
v_C6QDlIAU148,6,28,168,28,training,168
v_IVI4zvoTgsM,6,30,180,30,training,180
v_iJ0apt8z4cI,10,30,300,30,testing,300
v_2Nhiqcq7eVc,25,29,725,29,training,725
v_-aMasvnH5pE,6,29,174,29,training,174
v_XQuEio1K7xU,6,29,174,29,training,174
v_RncNuTOY65w,60,30,1800,30,training,1800
v_rb2qqhE62EU,6,30,180,30,testing,180
v_5j0A5D411Qw,6,30,180,30,training,180
v_LXT9s-Nu7dU,6,30,180,30,training,180
v_BIrD_NB3ZaU,7,30,210,30,testing,210
v_J6Z0RSpeQt8,6,29,174,29,testing,174
v_Obh-XObrIbQ,6,30,180,30,training,180
v_rz79p6wIxDg,6,23,138,23,training,138
v_mZqX_QdsNag,6,23,138,23,testing,138
v_AEehMShv3p0,6,30,180,30,training,180
v_E96MTFzFEGY,6,30,180,30,training,180
v_ZkxP8Nl3QBU,74,29,2146,29,testing,2146
v_YT9j-5szV9s,6,29,174,29,training,174
v_y-ysjcQiDFk,11,29,319,29,training,319
v_LYtfHqndh4I,7,29,203,29,training,203
v_y5e5vWbNLvY,6,29,174,29,training,174
v_5VSxVdyvkd8,7,30,210,30,training,210
v_pZz9UauGTh0,42,25,1050,25,training,1050
v_Eb8xYn6C7e8,6,30,180,30,training,180
v_KixZFmPek1s,36,30,1080,30,training,1080
v_CpVdlV7Pz9Y,8,30,240,30,training,240
v_raXgrWUDbpM,24,24,576,24,validation,576
v_K27tYyabo7Y,49,30,1470,30,training,1470
v_8a2JDSbJY1U,10,30,300,30,testing,300
v__Gnopn5_Mlg,8,25,200,25,training,200
v_oRKwRhXd6BI,6,30,180,30,training,180
v_u39oWl3VWP4,6,30,180,30,training,180
v_akphy_kAkB0,6,30,180,30,training,180
v_Fxbqc4lNUlQ,9,30,270,30,training,270
v_Trrj-Nq00WM,60,10,600,10,training,600
v_qwIbQwbXglw,60,25,1500,25,testing,1500
v_1MBl0JtMBvU,60,30,1800,30,training,1800
v_JUmUv5wn2xw,60,30,1800,30,training,1800
v_CkCGJZFgQKY,71,29,2059,29,training,2059
v_4cSBR78noXA,60,30,1800,30,training,1800
v_PHobzjr4kSo,60,29,1740,29,training,1740
v_lXA62BRYru4,92,30,2760,30,training,2760
v_KRRCsLo9sa8,60,29,1740,29,training,1740
v_GpEfwBzg2pw,60,30,1800,30,testing,1800
v_H3n2xEMBNlk,60,29,1740,29,training,1740
v_Swe0gEvZjuY,60,29,1740,29,training,1740
v_O7Rtr7-Qip0,60,30,1800,30,training,1800
v_gWlXIvQ0azo,60,29,1740,29,training,1740
v_azf40Vcx8s4,60,29,1740,29,training,1740
v_6lK9q5WhanI,60,29,1740,29,training,1740
v_NkZYTi8whPE,60,24,1440,24,testing,1440
v_cRK4uCtmNLM,60,29,1740,29,training,1740
v_3AfCPn6v6JU,60,11,660,11,training,660
v_FOa38UskQx8,60,29,1740,29,training,1740
v_RUg_D-qUn6w,60,9,540,9,training,540
v_sD897N5OW9I,60,29,1740,29,training,1740
v_DEGbG0FHvXc,60,23,1380,23,training,1380
v_KLGqoOcgF8E,60,29,1740,29,training,1740
v_0BJjeL4ZvGk,61,30,1830,30,training,1830
v_HVYVU01LzGI,115,30,3450,30,training,3450
v_dZ_uEIDj364,60,29,1740,29,training,1740
v_z4LAtH7uzm4,60,30,1800,30,training,1800
v_Kvm5nVyPfEo,76,25,1900,25,training,1900
v_41nr-Vdtdok,112,30,3360,30,training,3360
v_yeatcdWYnjA,66,30,1980,30,training,1980
v_LSvydONC3jw,60,29,1740,29,testing,1740
v_Z3mi07QioTU,61,29,1769,29,training,1769
v_d9ImauWVKKU,60,29,1740,29,training,1740
v_5S8L-X7TNoQ,60,29,1740,29,training,1740
v_OuJJYU2t-74,80,30,2400,30,training,2400
v_N6QWlAPFBp8,60,30,1800,30,training,1800
v_6HfQyST9Ypg,60,25,1500,25,training,1500
v_lrtZGAPivjw,60,25,1500,25,training,1500
v_u9EgGSdDK_s,60,29,1740,29,training,1740
v_tXmijJ7AAeo,60,29,1740,29,validation,1740
v_MTLXLTP_jQ8,60,25,1500,25,training,1500
v_8QA7JpuMizw,60,29,1740,29,training,1740
v_4_skJnF2NME,60,30,1800,30,training,1800
v_tn_hA74OSBU,96,29,2784,29,training,2784
v_ro1Ig8pcDj0,60,23,1380,23,training,1380
v_dN59NFYB32I,60,29,1740,29,training,1740
v_jIPzQCJAm58,106,29,3074,29,validation,3074
v_czkX0OxjPkM,60,29,1740,29,training,1740
v_6RGYJ69fTDk,130,30,3900,30,training,3900
v_bA8Lp7p5D2s,60,24,1440,24,training,1440
v_h_dH273p-5k,61,25,1525,25,training,1525
v_rktX3aLsSOI,60,25,1500,25,training,1500
v_x8VKA6DSaI0,60,15,900,15,training,900
v_VM0gbiq9Txg,60,10,600,10,validation,600
v_8U_WQoMln0U,60,20,1200,20,training,1200
v_cF4AvBEFj8M,183,14,2562,14,training,2562
v_SjoWugwzfz4,60,29,1740,29,training,1740
v_qa4OVqyThMU,60,30,1800,30,training,1800
v_ZPKRELJ0FQg,60,30,1800,30,training,1800
v_S5m94EQHomM,60,29,1740,29,testing,1740
v_mZX9xEg2wpo,60,23,1380,23,training,1380
v_VzVdxijpPdk,84,24,2016,24,training,2016
v_IUHgELNOTxQ,70,25,1750,25,testing,1750
v_E3vOHg67Ihg,60,29,1740,29,training,1740
v_MKV52UFFOLk,80,29,2320,29,testing,2320
v_Jy6VMy7V9Pw,60,25,1500,25,training,1500
v_tVvhpM7We_8,60,29,1740,29,training,1740
v_PJdloh1g6pw,60,30,1800,30,training,1800
v_7vXKWuQlyG8,60,29,1740,29,training,1740
v_oIns89Gk_Ag,60,29,1740,29,training,1740
v_21Oq7p0ZdYk,60,29,1740,29,training,1740
v_gVEv8ZCKfCI,60,25,1500,25,validation,1500
v_Z-6sRkeURIM,60,29,1740,29,testing,1740
v_mvFSoiMvvc8,60,30,1800,30,training,1800
v_KsiLEEI48os,60,29,1740,29,training,1740
v_9_V8hlB-sH8,60,30,1800,30,validation,1800
v_P6z80-aySok,60,25,1500,25,training,1500
v_7J37Iystb3c,60,29,1740,29,training,1740
v_NRGbbm8ep9c,60,30,1800,30,testing,1800
v_aqlMgSPCd8o,65,25,1625,25,training,1625
v_1dx-Hh3YX6w,60,30,1800,30,training,1800
v_Sdr2lwVBWZo,61,24,1464,24,training,1464
v_aEXPOZU7K6w,88,25,2200,25,testing,2200
v_-gcd6HrIuuc,60,29,1740,29,training,1740
v_wAzBsM3lyHU,80,30,2400,30,training,2400
v_iFyFl7wGLAk,60,29,1740,29,training,1740
v_AGp3GNjD9XE,501,30,15030,30,validation,15030
v_DFHAPOypfzw,61,29,1769,29,training,1769
v_3c1kQI8b1BM,97,29,2813,29,testing,2813
v_oYDgcQZ_kaY,60,29,1740,29,training,1740
v_-U-R4g1ZnyA,60,29,1740,29,testing,1740
v_npjjsqwMdzk,63,29,1827,29,training,1827
v_O6c9P5aue9Q,60,29,1740,29,training,1740
v_4tb70q3mLUc,60,18,1080,18,training,1080
v_A7yUC-Yk3P4,60,30,1800,30,training,1800
v_9vhmqVX-Bvg,60,29,1740,29,training,1740
v_-tzta_Fl0ZI,62,29,1798,29,validation,1798
v_kvO1FrusEdc,61,29,1769,29,training,1769
v_N5qJNUkk3h0,66,25,1650,25,validation,1650
v_EVjK50_dVe4,73,29,2117,29,testing,2117
v_w98cX94JiiQ,71,30,2130,30,training,2130
v_xeqgv-mSsAU,61,29,1769,29,training,1769
v_r5Z2_uQguqI,61,29,1769,29,training,1769
v_VDzKq6ao_m4,61,29,1769,29,training,1769
v_cq7VM9XUtm8,61,29,1769,29,training,1769
v_1ri2cdLlkzA,61,29,1769,29,training,1769
v_TK6A_g5sScA,61,10,610,10,training,610
v_dQBJqxVG7gI,85,30,2550,30,testing,2550
v_SjbRQ12YEJA,61,29,1769,29,training,1769
v_oROZHrguvPY,65,30,1950,30,training,1950
v_F5C9Ng2OW9c,61,15,915,15,validation,915
v__H-KCaoDasA,68,29,1972,29,training,1972
v_AZbscXabv9o,69,29,2001,29,training,2001
v_m48as22VBSQ,61,24,1464,24,training,1464
v_mphfMyLJKeg,61,25,1525,25,training,1525
v_S6IRwGI91YM,61,29,1769,29,training,1769
v_U9Iu_iwec28,307,30,9210,30,training,9210
v_8d_6YiNT0WI,62,25,1550,25,testing,1550
v_JmgGeRWycTY,63,29,1827,29,validation,1827
v_f0EbI3h-uEM,82,30,2460,30,testing,2460
v__zMTm8HFN5Y,61,30,1830,30,training,1830
v_FZUNTg1msug,62,30,1860,30,training,1860
v_Mq7xxEvfXfM,61,29,1769,29,training,1769
v_u8Zd7iaupQw,61,30,1830,30,training,1830
v_vykYN7Hzraw,80,30,2400,30,training,2400
v_HAvLMRPD-YI,61,30,1830,30,training,1830
v_NMvDlMMvWGk,222,30,6660,30,training,6660
v_5oRBWFi6_1c,97,29,2813,29,validation,2813
v_xd4uC1mOs7U,61,30,1830,30,training,1830
v_8pjtvJDuoGM,61,29,1769,29,testing,1769
v_iVpSqCFy280,64,29,1856,29,testing,1856
v_keXZQ4J70F0,77,25,1925,25,training,1925
v_qjZHF-b0upg,61,30,1830,30,testing,1830
v_nQDhaJy14oU,67,25,1675,25,testing,1675
v_tgoH1iXxIAY,62,30,1860,30,training,1860
v_hZgv9mfynnk,72,29,2088,29,training,2088
v_miKf0oeQ8Zc,61,29,1769,29,training,1769
v_U41cR1mvNO4,84,23,1932,23,training,1932
v_Attlk35rO8E,63,29,1827,29,training,1827
v_3IvHfatqAbU,61,30,1830,30,training,1830
v_spSjvKKDl1I,61,30,1830,30,training,1830
v_pnF9SryDa6A,281,29,8149,29,training,8149
v_4LbVtsgfeiY,61,29,1769,29,testing,1769
v_xNtPx1LlD-A,61,29,1769,29,testing,1769
v_NJOdCs6p0jo,61,30,1830,30,testing,1830
v_6E-aTJAxOnY,61,30,1830,30,testing,1830
v_EgkLKgARZ3E,61,29,1769,29,training,1769
v_ONsFS-rS5GM,61,29,1769,29,testing,1769
v_e7X2Jj_-75w,61,23,1403,23,testing,1403
v_PwYJo3jTlBw,61,29,1769,29,training,1769
v_zzUXk9P5FAM,62,29,1798,29,testing,1798
v_qtmv_XaYL_s,201,30,6030,30,validation,6030
v_CjChbYf2y5E,61,29,1769,29,training,1769
v_na8RuinmaGs,63,10,630,10,testing,630
v_HCsRWbeVlqY,61,30,1830,30,training,1830
v_xrlR_tZt77g,73,30,2190,30,testing,2190
v_g95vyonGA68,62,29,1798,29,training,1798
v_9gDQZ5ulcxc,61,30,1830,30,training,1830
